1,2,3,4,5,6
49.8125,56.4375,42.3125,0.320200056,2539.012451,0
50.10625458,56.21875,42.3125,0.320100039,2533.106201,0
50.11250305,56.30625153,42.3125,0.320100039,2565.84375,0
50.32500458,55.83750153,42.31874847,0.320100039,2533.106201,0
50.10625458,56.43125153,42.32500458,0.320100039,2535.300049,0
50.3125,56.58125305,42.41875458,0.320100039,2527.875,0
50.41249847,56.40625,42.38750458,0.3213,2549.643799,0
50.41249847,56.60625458,42.50624847,0.3213,2542.21875,0
50.50624847,56.73125458,42.51875305,0.33130005,2539.856201,0
50.59999847,56.70625305,42.60625458,0.33130005,2541.881348,0
50.60625458,56.70000458,42.61250305,0.33130005,2534.962646,0
50.71250153,56.70000458,42.61250305,0.326000005,2536.650146,0
50.63750458,56.77500153,42.60625458,0.326000005,2546.943848,0
50.60625458,56.84375,42.61250305,0.326000005,2552.175049,0
50.60625458,56.81874847,42.51250458,0.326400012,2543.231201,0
50.70625305,56.90000153,42.61875153,0.326400012,2549.643799,0
50.74375153,57.00624847,42.60625458,0.329000026,2540.193848,0
50.71250153,57.03125,42.61250305,0.329000026,2535.46875,0
50.50624847,57.51250458,42.67500305,0.329000026,2547.618896,0
50.72499847,57.01250458,42.59999847,0.329000026,2537.324951,0
50.71875,56.80625153,42.61875153,0.329000026,2553.525146,0
50.80625153,57.01250458,42.61875153,0.324200004,2536.818848,0
50.80625153,57.01875305,42.64375305,0.324200004,2548.462646,0
50.8125,57.11250305,42.71875,0.305700034,2553.693848,0
50.61875153,57.14375305,42.61250305,0.331400007,2548.96875,0
50.80000305,57.00624847,42.71250153,0.326700002,2539.181396,0
50.8125,56.90625,42.64375305,0.3292,2544.243896,0
50.73125458,56.83125305,42.59999847,0.324200004,2569.556396,0
50.51250458,56.84375,42.61875153,0.322600037,2547.112549,0
50.70625305,56.81874847,42.61250305,0.322400004,2550.150146,0
50.51875305,57,42.57500458,0.337200016,2537.324951,0
50.5625,56.80625153,42.58125305,0.328800052,2552.34375,0
50.51250458,56.61875153,42.61250305,0.319400042,2521.800049,0
50.33125305,56.41875458,42.49375153,0.327200025,2524.668701,0
50.22499847,56.51250458,42.50624847,0.329600006,2561.962646,0
50.11875153,56.50624847,42.50624847,0.319800049,2545.762451,0
50.50624847,56.51250458,42.51250458,0.324400038,2529.731201,0
50.30625153,56.52500153,42.60625458,0.332200021,2561.118896,0
50.51250458,56.55625153,42.58125305,0.331500024,2520.449951,0
50.45625305,56.65000153,42.57500458,0.316700011,2542.556396,0
50.61250305,56.73125458,42.60625458,0.325800031,2517.918701,0
50.60625458,56.70625305,42.60625458,0.327200025,2538.506348,0
50.3125,56.91875458,42.61250305,0.329700023,2589.806396,0
50.5,56.8125,42.66249847,0.333000034,2571.074951,0
50.75,56.60625458,42.59375,0.324900001,2533.275146,0
50.69374847,56.61250305,42.61250305,0.328400046,2543.400146,0
50.60625458,56.70625305,42.61875153,0.330200046,2548.96875,0
50.70625305,56.71875,42.59999847,0.33040002,2544.918701,0
50.39375305,57.09375,42.60625458,0.332600027,2556.900146,0
50.63750458,56.86250305,42.70625305,0.33070001,2553.525146,0
50.80000305,56.5,42.61875153,0.327100009,2525.34375,0
50.51250458,56.89375305,42.61875153,0.329700023,2550.318848,0
50.41875458,56.90000153,42.59999847,0.343600005,2518.425049,0
50.61250305,56.60625458,42.625,0.329400033,2543.0625,0
50.55000305,56.40625,42.61250305,0.326500028,2546.775146,0
50.33125305,57.00624847,42.61250305,0.329900056,2549.137451,0
50.41875458,56.51875305,42.54375458,0.345800012,2553.356201,0
50.03125,56.50624847,42.61250305,0.328800052,2532.600098,0
50.11250305,56.42500305,42.52500153,0.320000023,2553.356201,0
49.91249847,56.41249847,42.53125,0.332900017,2538.84375,0
50.18125153,56.11250305,42.51875305,0.328000039,2564.324951,0
49.94374847,56.21250153,42.52500153,0.327800006,2540.193848,0
50.11875153,56.41249847,42.45000458,0.33190003,2543.231201,0
50.10625458,56.10625458,42.41249847,0.333400041,2537.324951,0
50.09999847,56.09999847,42.41249847,0.329700023,2539.012451,0
50.0625,56.10625458,42.41249847,0.322900027,2521.800049,0
50.20625305,56.44374847,42.42500305,0.359900028,2532.262451,0
50.40625,56.11875153,42.53125,0.316200048,2550.487549,0
50.42500305,56.32500458,42.50624847,0.326800019,2548.462646,0
50.33125305,56.33125305,42.50624847,0.319499999,2543.400146,0
50.40625,56.39375305,42.51250458,0.329900056,2552.006348,0
50.51875305,56.41249847,42.60625458,0.316300005,2551.668701,0
50.20625305,56.55625153,42.63124847,0.322300047,2568.037598,0
51.20000458,55.61250305,42.51875305,0.326300055,2541.543701,0
51.30625153,55.70625305,42.49375153,0.331800014,2549.306396,0
50.90625,56.10625458,42.51250458,0.328900009,2536.650146,0
50.53749847,56.80625153,42.52500153,0.326200038,2541.712646,0
50.31874847,56.375,42.55000305,0.351000041,2540.025146,0
50.20625305,56.125,42.5,0.327700049,2535.131348,0
50.22499847,56.11250305,42.51250458,0.308900028,2552.850098,0
50.21250153,56.09999847,42.52500153,0.33070001,2525.34375,0
49.91875458,56.33750153,42.42500305,0.333200008,2521.96875,0
50.30625153,56.30625153,42.51875305,0.329300016,2537.493896,0
50.40625,56.36250305,42.57500458,0.324500054,2542.21875,0
50.41249847,56.30625153,42.60625458,0.326400012,2547.28125,0
50.51250458,56.50624847,42.625,0.324900001,2542.21875,0
50.51250458,56.54375458,42.71250153,0.325100034,2526.525146,0
50.61875153,56.71250153,42.67500305,0.3292,2546.943848,0
50.83750153,56.80000305,42.8125,0.327200025,2548.631348,0
50.71875,56.91249847,42.80000305,0.331500024,2516.0625,0
50.80625153,57.20000458,42.8125,0.322400004,2569.21875,0
51.20625305,56.01875305,42.72499847,0.316000015,2526.693848,0
51.3125,56.00624847,42.8125,0.329900056,2533.443848,0
51.30625153,56,42.72499847,0.32340005,2557.068848,0
50.64375305,57,42.80625153,0.326200038,2562.300049,0
50.90625,56.91249847,42.81874847,0.329000026,2549.8125,0
50.90625,56.9375,42.8125,0.33040002,2536.650146,0
50.53125,57.10625458,42.80625153,0.33040002,2543.568848,0
50.64375305,56.70000458,42.71250153,0.33040002,2556.900146,0
50.71250153,56.74375153,42.80625153,0.33040002,2526.862549,0
50.70625305,56.73750305,42.8125,0.33040002,2565.168701,0
50.90000153,56.81874847,42.73125458,0.3292,2538.337646,0
50.71250153,57.11250305,42.90000153,0.329400033,2542.21875,0
51.00624847,56.99375153,43.02500153,0.329400033,2540.193848,0
51.11250305,57.01250458,43.01250458,0.329400033,2545.087646,0
51.20000458,57.10625458,43.03125,0.329400033,2538.337646,0
51.31874847,57.20625305,43.05000305,0.317500025,2438.268799,0
51.31874847,57.20625305,43.11250305,0.328100055,2534.962646,0
51.30625153,57.21250153,42.97499847,0.328100055,2543.400146,0
51.40000153,57.20625305,43.11250305,0.328200012,2545.425049,0
51.20625305,57.63750458,43.11250305,0.328200012,2540.025146,0
52.21250153,56.90625,43.10625458,0.288300008,2254.162598,0
52.30625153,56.90625,43.20625305,0.325200051,2529.5625,0
52.31874847,56.90000153,43.21250153,0.325200051,2539.856201,0
51.10625458,57.59999847,43.15000153,0.327100009,2538.675049,0
51.70000458,56.8125,43.01250458,0.327100009,2546.775146,0
51.71250153,56.80625153,43.10625458,0.327100009,2544.581299,0
51.80000305,56.90000153,43.13124847,0.33130005,2535.46875,0
51.80000305,56.90000153,43.10625458,0.33130005,2528.381348,0
51.71250153,56.8125,43,0.321100026,2540.025146,0
51.80625153,56.95625305,43.00624847,0.321100026,2552.175049,0
51.90000153,56.90625,43.11875153,0.331200033,2546.606201,0
51.90000153,57.00624847,43.21875,0.326200038,2519.775146,0
51.90000153,57.11250305,43.21250153,0.326200038,2531.756348,0
52.00624847,57,43.20625305,0.325200051,2531.587646,0
51.60625458,57.80625153,43.20625305,0.325200051,2538.337646,0
51.61250305,57.80625153,43.23750305,0.325200051,2550.318848,0
51.71875,57.80000305,43.25,0.32220003,2548.631348,0
51.59999847,57.8125,43.21875,0.324200004,2534.287598,0
51.70625305,57.90625,43.21250153,0.324200004,2541.543701,0
51.71875,57.80625153,43.3125,0.324200004,2546.943848,0
51.70625305,57.8125,43.22499847,0.324200004,2531.587646,0
51.72499847,57.88750458,43.3125,0.325400025,2545.087646,0
51.80625153,57.90000153,43.3125,0.325400025,2539.6875,0
51.80625153,57.91875458,43.32500458,0.325400025,2541.712646,0
51.71250153,58.11250305,43.40000153,0.325400025,2526.862549,0
51.8125,58.10625458,43.41875458,0.325400025,2544.581299,0
51.81874847,58.11875153,43.41249847,0.327300042,2543.231201,0
51.83125305,58.125,43.42500305,0.327300042,2535.300049,0
51.80625153,58.11250305,43.40625,0.326300055,2541.543701,0
51.91249847,58.11250305,43.41249847,0.326300055,2538.675049,0
51.78125,58.10625458,43.41249847,0.326200038,2538.506348,0
51.91875458,58.20625305,43.50624847,0.326000005,2543.400146,0
52.01250458,58.29375458,43.63124847,0.326000005,2547.956299,0
52.01250458,58.31874847,43.61875153,0.324400038,2544.918701,0
52.01250458,58.29375458,43.61250305,0.324400038,2547.112549,0
51.93125153,58.23750305,43.56874847,0.325100034,2536.818848,0
52.00624847,58.40625,43.61250305,0.334200054,2538,0
52.125,58.40625,43.61250305,0.324100047,2551.837646,0
52.10625458,58.4375,43.59999847,0.327200025,2539.856201,0
52.22499847,58.40000153,43.75,0.327200025,2548.631348,0
52.20625305,58.40625,43.70625305,0.326300055,2532.09375,0
52.20000458,58.50624847,43.70625305,0.324600011,2526.693848,0
52.23750305,58.50624847,43.70000458,0.324600011,2535.46875,0
52.19374847,58.50624847,43.71250153,0.324600011,2540.025146,0
52.31874847,58.50624847,43.70000458,0.329400033,2535.637451,0
52.30625153,58.5,43.71250153,0.329400033,2546.775146,0
52.30625153,58.50624847,43.78125,0.331200033,2543.568848,0
52.3125,58.51250458,43.71250153,0.331200033,2545.59375,0
52.30625153,58.60625458,43.81874847,0.331200033,2545.256348,0
52.30000305,58.51250458,43.80625153,0.328100055,2533.275146,0
52.35625458,58.71875,43.8125,0.328100055,2543.568848,0
52.41875458,58.59375,43.91249847,0.327300042,2531.756348,0
52.30000305,58.61875153,43.91249847,0.327300042,2547.618896,0
52.31874847,58.625,43.83750153,0.328200012,2544.412598,0
52.20000458,58.61875153,43.8125,0.328200012,2547.112549,0
52.31874847,58.60625458,43.76875305,0.328200012,2541.375,0
52.29375458,58.70000458,43.91249847,0.326600045,2558.756348,0
52.30000305,58.71250153,43.91249847,0.310100049,2558.418701,0
52.39375305,58.625,44.00624847,0.325400025,2543.568848,0
52.32500458,58.65000153,44.00624847,0.329700023,2542.725098,0
52.20625305,58.61250305,43.90625,0.324100047,2520.449951,0
52.20625305,58.64375305,43.95000458,0.284400016,2229.1875,0
52.21875,58.60625458,43.92500305,0.325200051,2530.743896,0
52.30625153,58.8125,44.01250458,0.325100034,2532.600098,0
52.51250458,59.51250458,44.03125,0.328900009,2502.5625,0
48.00624847,48.8125,42.91875458,0.127400011,0.337524414,0
46.41249847,47.02500153,41.91249847,0.127200037,0,0
44.71250153,45.23125458,40.90000153,0.127200037,0.337524414,0
43.11250305,43.51875305,39.82500458,0.127200037,2.362487793,0
41.61875153,42.03125,38.72500229,0.127200037,1.856262207,0
40.25624847,40.61875153,37.69375229,0.127200037,2.193786621,0
39.11875153,39.43125153,36.74375153,0.137400001,-1.181213379,0
42.11250305,47.21875,36.625,0.353300005,2439.112549,0
46.63124847,52.8125,40.32500458,0.325300008,2550.487549,0
48.30625153,54.71875,42.03125,0.325300008,2548.293701,0
48.80000305,56.01875305,42.73125458,0.334100038,2526.862549,0
49.33125305,54.84375,42.40625,0.351300031,2428.650146,0
49.01875305,54.70625305,42.13124847,0.347600013,2426.962646,0
48.91249847,54.15000153,42.03749847,0.345200032,2430.675049,0
48.51250458,54.01250458,41.91875458,0.353400022,2434.050049,0
48.31874847,54.01250458,41.91875458,0.355300039,2435.568848,0
48.51875305,53.82500458,41.92500305,0.350600034,2442.318848,0
48.01250458,53.8125,41.82500458,0.351200014,2428.481201,0
48.03125,53.50624847,41.71875,0.34830001,2437.931396,0
47.93125153,53.41249847,41.61250305,0.349400014,2428.987549,0
47.71250153,53.3125,41.52500153,0.342300028,2441.475098,0
47.61250305,53.21875,41.41875458,0.353300005,2435.737549,0
47.23125458,53.63750458,41.53749847,0.31430003,2541.375,0
47.11250305,54.81874847,41.91875458,0.324100047,2519.606201,0
47.24375153,54.59375,41.91875458,0.321200043,2519.606201,0
47.10625458,54.91249847,41.92500305,0.326200038,2492.606201,0
47.125,54.86250305,41.90625,0.329100043,2500.03125,0
47.01250458,54.8125,41.84375,0.326600045,2502.731201,0
47.05000305,54.83750153,41.84375,0.327000052,2499.356201,0
47.02500153,54.8125,41.92500305,0.321200043,2497.668701,0
47.51875305,53.8125,41.91875458,0.316200048,2541.881348,0
47.51250458,54.125,41.9375,0.326300055,2528.550049,0
47.71250153,54.30625153,42.01250458,0.315300018,2533.443848,0
47.91875458,54.63124847,42.21875,0.328300029,2528.043701,0
48.27500153,54.8125,42.31874847,0.322300047,2538.675049,0
48.41249847,55.03125,42.41875458,0.322300047,2544.412598,0
48.41249847,55,42.53125,0.318600029,2529.900146,0
48.61875153,55.21250153,42.50624847,0.318600029,2530.068848,0
48.70625305,55.3125,42.51875305,0.318600029,2536.481201,0
48.90625,55.51250458,42.61250305,0.323200017,2531.756348,0
49.20625305,55.72499847,42.80625153,0.323200017,2525.006348,0
49.21250153,56.3125,42.83750153,0.333300024,2496.318848,0
49.00624847,56.01250458,42.625,0.332100004,2507.962646,0
48.70625305,55.73125458,42.51875305,0.332100004,2494.462646,0
48.33125305,55.66875458,42.41249847,0.333100051,2501.043701,0
47.91875458,55.625,42.33125305,0.324200004,2520.28125,0
48.31874847,55.0625,42.41249847,0.310300022,2529.900146,0
47.51250458,55.51250458,42.11875153,0.31430003,2505.431396,0
47.83750153,55.21875,42.10625458,0.314500004,2486.025146,0
47.80625153,55.01250458,42.125,0.316300005,2496.150146,0
47.71875,54.81874847,42.02500153,0.315200001,2502.900146,0
47.52500153,54.75624847,42.01250458,0.311500043,2501.550049,0
47.3125,54.31874847,41.85625458,0.300300032,2534.962646,0
47.24375153,54.51250458,41.81874847,0.312300056,2533.443848,0
47.51875305,53.91875458,41.81874847,0.311500043,2543.737549,0
47.53125,54.11250305,41.81874847,0.311500043,2533.443848,0
47.71250153,54.32500458,41.91875458,0.312300056,2531.756348,0
47.72499847,54.91875458,42.01875305,0.326000005,2519.943848,0
47.91875458,54.82500458,42.01875305,0.306100041,2535.300049,0
47.81874847,55.07500458,42.01875305,0.315300018,2503.068848,0
47.81874847,54.61875153,41.95625305,0.302300006,2541.881348,0
47.83125305,54.51250458,42.04375458,0.306500047,2535.131348,0
48.03125,54.51875305,42.00624847,0.308400005,2544.074951,0
47.95000458,55.01250458,42.11250305,0.313200027,2523.487549,0
48.10625458,55.01250458,42.23750305,0.319400042,2525.006348,0
48.40625,55.01250458,42.43125153,0.319400042,2528.212646,0
48.43125153,55.26875305,42.41875458,0.33130005,2530.743896,0
48.51250458,55.30625153,42.51875305,0.323100001,2550.65625,0
48.40625,55.71250153,42.42500305,0.312400013,2540.025146,0
48.33125305,56.11250305,42.40625,0.323600024,2523.318848,0
48.73125458,55.3125,42.40625,0.303600043,2531.418701,0
48.61875153,55.41249847,42.33125305,0.311500043,2526.525146,0
48.70625305,55.71250153,42.3125,0.311500043,2531.418701,0
48.625,55.625,42.41249847,0.311500043,2520.112549,0
48.51875305,55.41875458,42.3125,0.311500043,2528.212646,0
48.41875458,55.31874847,42.31874847,0.311500043,2536.987549,0
48.32500458,55.21250153,42.35625458,0.304400057,2543.400146,0
48.15625,55.11875153,42.21875,0.304400057,2526.693848,0
48.125,55.05000305,42.15000153,0.304400057,2538,0
47.75,55.72499847,42.16249847,0.318400055,2505.768799,0
48.25,54.21250153,42.00624847,0.325000018,2459.025146,0
47.8125,54.42500305,42.01250458,0.302300006,2536.987549,0
47.8125,54.40625,41.86875153,0.306700021,2568.206299,0
47.41249847,55.21250153,42.01875305,0.313300043,2517.243896,0
47.625,55.40625,42.11250305,0.289000005,2515.556396,0
47.54375458,55.41875458,42.20625305,0.308500022,2485.6875,0
47.80000305,54.83125305,42.125,0.317900032,2509.143799,0
47.82500458,54.51250458,42.10625458,0.327399999,2552.512451,0
47.81874847,54.11875153,42.11250305,0.33160004,2541.206299,0
47.33125305,55.22499847,42.125,0.315000027,2502.056396,0
47.83750153,54.61250305,42.22499847,0.316300005,2533.106201,0
47.51250458,54.39375305,42.22499847,0.343100041,2562.975098,0
47.51250458,54.42500305,42.20625305,0.340500027,2526.862549,0
47.51250458,54.41875458,42.23750305,0.345000058,2544.75,0
47.30625153,55.21875,42.24375153,0.331100017,2518.256348,0
45.21250153,46.3125,41.11250305,0.13350001,-1.349975586,0
43.31874847,44.13124847,40.11875153,0.13350001,-1.518737793,0
41.43125153,42.14375305,39.02500153,0.322100013,2525.681396,0
39.61875153,40.22499847,37.81875229,0.328000039,2536.481201,0
38.16250229,38.63125229,36.64374924,0.333500057,2443.162598,0
36.71875,37.13750076,35.52500153,0.135199994,2.193786621,0
35.53125,35.95000076,34.52500153,0.135199994,1.518737793,0
34.44375229,34.83750153,33.56875229,0.135199994,0.337524414,0
33.52500153,33.93125153,32.82500076,0.145400017,0.168762207,0
32.625,33.08750153,32.02500153,0.145400017,0.337524414,0
31.93125153,32.33124924,31.31875229,0.145400017,-2.700012207,0
31.23125076,31.73125076,30.65625,0.145400017,0.674987793,0
30.63125229,31.125,30.15000153,0.145400017,-1.012512207,0
30.13750076,30.625,29.625,0.145400017,2.025024414,0
29.63750076,30.13125229,29.14374924,0.145400017,-1.349975586,0
29.16875076,29.72500229,28.73125076,0.145400017,0.506286621,0
28.83750153,29.32500076,28.31875229,0.145500034,2.362487793,0
28.53125,29.03125,27.98125076,0.145500034,0.506286621,0
28.22500229,28.73749924,27.72500229,0.145500034,-1.518737793,0
27.93125153,28.42499924,27.41875076,0.136299998,0.337524414,0
27.5625,28.23125076,27.13125229,0.145400017,0.674987793,0
27.44375229,27.9375,26.91875076,0.145400017,-2.868713379,0
27.22500229,27.73125076,26.74375153,0.145400017,0.674987793,0
27.03125,27.53125,26.52500153,0.135199994,0.337524414,0
26.83750153,27.33124924,26.33124924,0.133399993,0.337524414,0
26.63125229,27.23749924,26.25625229,0.123300046,-1.349975586,0
26.53125,27.03125,25.97500229,0.123300046,0.674987793,0
26.4375,26.94375229,25.92499924,0.123300046,1.012512207,0
26.23749924,26.81875229,25.73749924,0.123300046,-1.349975586,0
26.13750076,26.63125229,25.65625,0.123300046,-5.90625,0
26.06875229,26.53750229,25.53125,0.123300046,0.337524414,0
39.14375305,43.64375305,31.93125153,0.363400012,2461.893799,0
45.01875305,51.22499847,38.91875076,0.346300036,2550.318848,0
47.01250458,53.04375458,41.11250305,0.339300007,2555.381348,0
47.71875,53.8125,41.93125153,0.337100059,2548.462646,0
47.71875,54.91249847,42.15000153,0.337100059,2535.46875,0
48.41249847,54.51875305,42.41249847,0.317200035,2385.112549,0
48.3125,55.22499847,42.58750153,0.342300028,2535.300049,0
48.61875153,55.43125153,42.70625305,0.345400006,2535.131348,0
48.91875458,55.51250458,42.71250153,0.34040001,2546.775146,0
49.10625458,55.8125,42.83125305,0.344300002,2537.493896,0
49.21250153,55.91249847,42.8125,0.334300011,2473.03125,0
49.33125305,55.89375305,42.91875458,0.345400006,2539.856201,0
49.30625153,55.94374847,42.9375,0.344400018,2541.375,0
49.3125,56.07500458,43.03125,0.338100046,2533.106201,0
49.60625458,56.20625305,43.125,0.338100046,2547.28125,0
49.51250458,56.91875458,43.18125153,0.337100059,2538.506348,0
49.73125458,57.21875,43.33750153,0.339600056,2505.9375,0
46.01250458,46.02500153,41.63124847,0.115500003,-1.349975586,0
44.04375458,43.81874847,40.51875305,0.114600033,2.193786621,0
42.15000153,41.92500305,39.35625458,0.104500026,0.84375,0
40.32500458,40.23125458,38.22500229,0.104500026,0.674987793,0
38.85000229,38.83124924,37.0625,0.104500026,2.193786621,0
37.43125153,37.53125,36.03125,0.106300026,-1.012512207,0
36.23125076,36.41875076,35.03125,0.134499997,0.674987793,0
35.23749924,35.42499924,34.11875153,0.137300044,-2.700012207,0
34.25,34.51874924,33.33750153,0.149400026,0.337524414,0
33.375,33.78125,32.63750076,0.147500008,0.337524414,0
32.72500229,33.125,31.92499924,0.147500008,0.506286621,0
32.03750229,32.4375,31.29375076,0.147600025,1.856262207,0
31.42499924,31.93125153,30.73125076,0.147600025,2.193786621,0
30.92499924,31.42499924,30.33124924,0.147600025,-1.349975586,0
30.52500153,30.9375,29.82500076,0.147600025,0.506286621,0
30.03125,30.5625,29.42499924,0.147600025,-1.181213379,0
29.73125076,30.23749924,29.02500153,0.147600025,0.168762207,0
29.26874924,29.83124924,28.77500153,0.147600025,0.674987793,0
29.03125,29.52500153,28.33124924,0.147600025,-1.349975586,0
28.73125076,29.32500076,28.10000229,0.137900025,0.674987793,0
28.52500153,29.03125,27.85625076,0.148200005,2.193786621,0
28.24375153,28.83124924,27.63750076,0.148200005,1.012512207,0
28.02500153,28.53125,27.32500076,0.137300044,-2.868713379,0
27.83124924,28.33750153,27.21875,0.137300044,0.337524414,0
27.63125229,28.23749924,27.02500153,0.10740003,-1.181213379,0
27.53750229,28.03750229,26.83124924,0.106400043,-1.181213379,0
27.34375,27.84375,26.66250229,0.106400043,-1.349975586,0
27.23125076,27.73125076,26.52500153,0.106400043,0.337524414,0
27.04999924,27.53125,26.43125153,0.106400043,-1.181213379,0
26.93125153,27.39374924,26.22500229,0.106400043,0.337524414,0
39.91875458,44.42500305,32.625,0.331800014,2451.600098,0
45.51875305,50.81874847,38.84375,0.34830001,2461.893799,0
46.81874847,53.01250458,40.77500153,0.336500019,2542.893799,0
47.71875,53.90625,41.72499847,0.339400023,2547.112549,0
48.21875,54.71250153,42.21875,0.332800001,2528.887451,0
48.11250305,55.60625458,42.41249847,0.345200032,2525.34375,0
48.21875,55.61250305,42.40625,0.336100012,2524.837646,0
48.61875153,55.42500305,42.50624847,0.336700052,2555.381348,0
48.74375153,55.61250305,42.51875305,0.336100012,2570.90625,0
48.51875305,55.41875458,42.51875305,0.3389,2476.237549,0
48.70625305,55.60625458,42.61250305,0.328300029,2539.518799,0
49.21250153,56.11250305,42.8125,0.337700039,2554.706299,0
49.13124847,56.41249847,42.82500458,0.328400046,2495.137451,0
49.10625458,56.00624847,42.70625305,0.311700016,2520.28125,0
49.26875305,56,42.80625153,0.335100025,2545.931396,0
49.30625153,56.11250305,42.81874847,0.332100004,2559.431396,0
49.21875,56.30625153,42.81874847,0.3292,2573.268799,0
49.01250458,56.80000305,42.71250153,0.301000029,2554.199951,0
49.60625458,56.00624847,42.61875153,0.309100002,2434.050049,0
49.55000305,55.83750153,42.51875305,0.307900041,2457.168701,0
49.31874847,55.63124847,42.25624847,0.310400039,2449.068848,0
49.20000458,55.53125,42.34999847,0.319000036,2466.618896,0
49.3125,55.125,42.21250153,0.295700043,2450.756348,0
49.125,55.21875,42.21875,0.317100018,2456.15625,0
