0,1,2,3,4,5,6
2013/1/4 12:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/4 13:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/4 14:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/4 15:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/4 16:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/4 17:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/4 18:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/4 19:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/4 20:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/4 21:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/4 22:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/4 23:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 0:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 1:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 2:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 3:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 4:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 5:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 6:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 7:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 8:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 9:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 10:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 11:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 12:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 13:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 14:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 15:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 16:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
